hotel_name,rating,review_text,sentiment_score
La Maison Des Artistes,9.3,non nice kitchen living nicely decorate big also comfortable big living kitchen nice relaxed even thank kind welcome walk center nothing special comfortable solution good price night well bit away actual town house nicely build main road free coffee tea cost extra,0.5215000000000001
La Maison de Nathalie,9.866666666666667,nothing like stay suite amaze whole house beautifully lovingly furnish walk next shopping street super lovely host happier would definitely recommend everybody stay nothing dislike partner absolutely stay great location old town close walk distance want visit impeccably clean modern also spacious superb host always hand help provide information breakfast also amaze visit sure back future simply nothing miss place make everything could do order make stay comfortable la de one best ever stayed wonderful person communicative helpful welcome place cosy clean nicely stylish little well thought building make feel comfortable instantly bed crazily soft everything perfect great host whole house spotless best stayed nothing dislike everything perfect great stay beautiful nice host alway eager make stay great possible perfect condition everything new nothing breakfast absolutely perfect give great start energy day everything perfect highly recommend stay come back sure beautiful property brilliant service nice huge shower love friendly welcome stylish cosy delicious round home away home feel la de second visit lovely first back beautiful bed breakfast gracious host relaxed clean elegant design excellent breakfast pleasure come home day thoroughly stay long enough lovely place amaze wait return one day perfect location beautiful place sparkle clean spacious hearty breakfast like beautiful guest house well close historic sympathetically ensure feel home rather breakfast superb breakfast lovely plenty could make coffee time day breakfast price place host nothing one unique provide brilliant comfort hospitality hand give best beyond helpful make time special beautiful modern clean comfortable shower great plus breakfast generous amaze thank great stay picky person really find anything wish change full body mirror would handy real issue host welcome helpful go way way accommodate need property absolutely stun tasteful decorate design style couple really beautiful back garden sit relax breakfast superb great quality fresh cake choice everything everything outstanding owner fabulous gorgeous breakfast great luxurious space suite accommodation brilliant location excellent walk beautifully simplistic stylish clean comfortable host kind welcome go beyond make stay enjoyable possible recommend save u hire really recommend la de enough would definitely come back love great host house nice great spacious even cute chocolate celebrate easter wait u breakfast delicious house outside terribly town nice outside overcrowd still close enough u enjoy go house absolutely gorgeous stylish clean easy design top breakfast yummy trank breakfast fantastic friendly personal location good little away busy center definitely far comfortable modern clean nothing accommodation room breakfast fantastic location also superb privacy shower middle screen shower curtain front street even little hard u found make ache found stay especially breakfast close main town friendly bed great size shower lush,0.5835
La Marache,7.800000000000001,would apparently b b suite affable owner u go away weekend section property downside particularly cramped washroom oh country charm rustic location woodland spacious garden comfortable inside house excellent nearby chance get bedroom bath cause saw shower would nightmare shower bathroom really nice nice view maybe would nice mattress bit hard maybe use soft service quarter bit dirty dust bedroom perfect bike prepared even book maybe bad nothing perfect really want recommend place really nicely key quickly without annoyance u dog entrance nice already miss even afraid dog bedroom perfectly view bedroom bath house close golf rid arena house perfect think house really nice person summer relax swim pool nature mountain sadly really good bedroom screen usual bathroom really nice breakfast way inform recommend place big selection enough many people two bed one next bathroom nice try sleep felt like coat plastic hard form deep hole fell flat immediately give u uncomfortable bed whereas bed felt comfortable nice good found horrible sewer smell bedroom connect staircase wooden door kind bar guest till run make even harder sleep seem clean found open clothes drawer television work bathroom would nice location nice well weather swim pool would nice pas right next house pretty spacious although functional,0.3175
La Petite Louve,8.466666666666667,narrow unexpected tricky sofa bed comfortable proper bed night stay convenient location tram central station local handy eat nearby nothing amaze location go foot every day see many beautiful shower door transparent central clean adequate need,0.20700000000000002
La Roseraie. Gaume-Ardenne-lacuisine sur Semois.,9.408695652173913,bed mattress soft personal choice prefer hard keep spine horizontal magical place nice view food superb breakfast energy day trip everything decoration quirky old fashion way nicely environment big garden terrace peaceful landscape river bridge even comfortable well spotless clean also restaurant serve menu excellent quality food great wine selection select go food staff friendly helpful good location visit area nothing cozy atmosphere nice garden nothing perfect location explore wonderful river part old road bridge go rebuild downstream bar open obviously minor inconvenience staff friendly property immaculate inside front desk lady speak communication beautiful spot next river calm place relax also close touristic breakfast really good great time really place chill best baby dog nothing every thing one beautiful journey impressive wonderful location front hotel perfect u thank nice stay would like dinner sister well beautiful river lot lawn river beautiful air gem find way check time afternoon sent someone check past midnight flexibility service trip nice clean beautifully breakfast diverse fresh absolutely great place stay river quiet even meal available sister across bridge short walk nothing provide big tasty breakfast nice make nice mood perfect even heel whisky bar invest new well mattress quite old comfortable good breakfast nice staff beautiful place breakfast check time early best breakfast couple town nice situation plenty parking nice ground friendly helpful staff clean comfortable room fine start point walk friendly people garden ar huge nice really negative comment small like lot space choice worth extra cost warm friendly staff garden river pleasant table even enjoy afternoon drink full bar felt good room air conditioner enough several warm day breakfast beautifully set table restaurant look garden river many shopping short drive away eat restaurant plan next visit gem go mile eat restaurant open great location good didnt get cage cat pic reconsider every nice comfortable fantastic breakfast,0.4445
La Tulipe,8.1625,shower perfect location calm close center lovely antique furniture give twist dog especially garden parking front house also convenient shower bath shower head roof low cannot stand either need take bath take shower seat bath close center quiet comfortable terrace little garden two small improve add door master bedroom get privacy right bedroom door add outside garden property amaze garden great view even enjoy shade house great location couple walk center kitchen well especially want cook stay overall great experience de absolute topper could lot cleaner great location everything good location within walk excellent terrace outside lovely peaceful kitchen din good dangerous bathroom situation near beautiful town near beautiful scenery area one door shower head baht tub shower stand well low ceiling,0.384
La Valse Lente,9.414285714285715,fact boat although book plus great bed location car parking clean quiet best night sleep far move absolutely nothing complain perfect boat supremely situate marc perfect host warm welcome really nice breakfast chat host city country life general really feel passion view water side stun especially night book last minute min host speak welcome gracious trouble find way boat get car drove u show u boat roomy large comfortable common area living kitchen din area four boat private two front amaze river view nice deck table lounge hot tub city center min walk lot shopping grocery store include breakfast wonderful fresh bread homemade cold would love stay barge night different lovely know expect fantastic experience accommodation owner fantastic breakfast morning lovely regret spend long enough host friendly could speak word make difficult find place nice stay breakfast good perfect perfectly close citadel old town great place stay met host beer arrival lovely homely place good comfy bed good shower great would love stay,0.39
La cabane de l'Atelier,9.0,wonderful people wonderful location super cozy perfect couple nothing complain location nice middle nature breakfast nice,0.48000000000000004
La chambre d Angeline,9.8,nothing everything nice host fantastic breakfast wonderful stay apartment spotless welcome friendly happy could bring dog lovely garden walk around would love come back would oil vinegar cozy private place close nice nature easily accessible highway nicely decorate home super friendly helpful everything great dog breakfast lovely,0.5469999999999999
La lune en bulles,9.48,breakfast could little elaborate nice could leave garage great surroundings lovely terrace land lady extremely nice make feel like come home serene picturesque neighborhood many eat drink walk distance nice friendly small personal breakfast communal great good tip nice hike area clean super comfy really nice knowledge surround area breakfast like want perfect place stay rest come back n perfect,0.579
La mer et Bella,8.68,nice apartment fun sea theme comfortable super clean would stay friendly welcome clean comfortable apartment nice location close sea close city center comfy nice bathroom beach design friendly host bit small bed location social beach even though easy access ferry could bring beautiful nautic style location social beach would holiday without child would nice bustle clean location great free ferry host friendly key collection time apartment spotlessly clean comfortable,0.593
Lavan,8.93888888888889,hardly practical importance front courtyard facade welcome breakfast bit price pandemic make easy pleasant attentive helpful high quality inside infrastructure nothing complain nice detailed set family warmhearted welcome owner really excellent stay open easy get information hey know service pretty well rather expensive surroundings residential many nearby clean comfortable friendly crew good breakfast close handy people like work one stay nothing location service perfect one best eat arrival time make sure everything instruction enter responsive complete breakfast highly friendly staff late check even provide procedure self pretty basic accommodation well price could bit low good location close place work nice staff good breakfast quite garden bit pain meal breakfast laundry location great work location quiet clean garden back wonderful bed comfortable owner nice extremely friendly staff perfectly clean newly property nothing bed comfortable breakfast next property everything good air conditioner late night temperature near clean bit smell drain reception staff much kindly service use next time attic quite expensive high due local festival owner good helpful vend machine steep great location comfortable nice breakfast breakfast hot stuff little cold might heating option great location excellent host clean everything well,0.4395
Le Cabri Ô Lait,10.0,difficult close roof great place stay apartment brand new cozy comfortable location farm original nice friendly nice walk city center fresh milk local apartment nice gesture house clean cosy nothing bad say also kind,0.5489999999999999
Le Cerf volant,9.525,detail barrier feel safe walk little nice stay appreciate every tiny detail make u feel comfortable design also basic food hygiene u tea lunch exceptionally nice property really clean modern stylish everything could need stay really great highly bien kind odd banister side staircase floor really cold even imagine winter problem really bad heating otherwise sufficient floor really cold absolutely fantastic place never nice place stuff could ever need kitchen place separate little house really nicely bedroom upstairs bed really good quality private like home nothing everything perfect go clean cozy good value money friendly helpful host great location village lot easy access space clean comfortable space well kitchen perfect unfortunately weekend make cottage even place retreat lovely little cottage actually surprisingly large two people host next give u warm welcome cottage interior cottage also hospitality host nice well kitchen several extra day blanket sofa,0.368
Le Chalet de Marguerite,9.2,perfect view cold tile floor living time stove stove window power countryside great connection issue weather blisteringly hot week difficult get sleep night option lighter bedding would location perfect anyone spa circuit minute walk chalet chalet quiet area village within large ground area private owner speak son number chalet arrive contact nothing beautiful location close spa track nothing location really nice environment next track house amazingly nice clean fabulous location surround beautiful countryside everything brilliant cooking oil cheap fix critical one indeed bit hinderance one come late night local butcher open fortunately picked steak various cold get bit stuck unable cook due oil butter owner hoast brought butter promptly since little communication difficult day use translate lot well communicate another issue funky heater fireplace non existent explanation owner need create fireplace heater time heater damage owner give temporary electric heater work half charm nice ambience chalet good surround forest fully kitchen except cooking oil one bit stuck cook stuff though owner promptly brought butter substitute communication sent reply see host checked location beautiful good information chalet village available eat buy key told garage work access garage great walk forest across way,0.0985
Le Chalet à Bonnerue,9.75,disposable uncomfortable static sustainable already read brought put around duvet also think amount little time spend especially use one carpet bathroom floor cold small cozy cottage nice fire place buy wood small village comfortable bathroom good shower bed comfy brought read disposable provide nice surprise beer give u also gusto coffee maker good cup coffee make sure bring favorite right front cottage need car get start point floor bit cold however heating sufficient get house warm carpet could help location right middle could start hike property best place ever stayed quit house best energetic run play large garden excellent view entire village host like welcome friendly suggest people time relax inside house cozy well garden welcome quality beer apple juice friendly host much fun fresh chicken area beautiful,0.39799999999999996
Le Chat Maudit de Maryse,8.9,think anything beautiful historic modern need group perfectly many steep uneven suitable everyone large cash deposit pay extra fit remove bit cheeky great location handy liege beautiful old house split many lot group,0.381
Le Chataignier Centenaire,9.8,nothing really friendly helpful lady spoke little issue lovely simple fresh breakfast local jam variety excellent value lovely owner helpful nice simple breakfast really good home make apple pear juice nice contact local people kind excellent local breakfast good base explore region around ride away cosy apartment good breakfast friendly owner clean everything need short stay host helpful lovely happy everything pretty late night tire hungry hostess go way beyond ensure fed drove show u way local restaurant magnificent despite horribly early start next morning give u breakfast outstanding hostess wonderfully oblige drove u local restaurant brewery even meal picked u generous breakfast arrival parking issue also would prefer alone long journey toilet excellent locally breakfast,0.389
Le Château de Rendeux,7.617647058823529,would nice vegetarian breakfast din temporarily possible connection somewhat unstable one completely outside range great location beautiful scenery lovely la de friendly accommodate found really great dine recommendation bit thin sense people hear bit really old model go watch nice enough one person bed comfy enough take account modern still clean bathroom nice size bathtub good enough also overall short stay really nice large excellent breakfast helpful staff appropriate covid place thank clean need refresh restaurant chateau good dinner delicious breakfast great way start busy day friendly helpful bathroom large good heating bedroom could use refresh chateau lot character small picturesque village beautiful river valley restaurant provide really nice food excellent service good even meal really stay beautiful castle staff really friendly dinner excellent sadly inside simple style exterior outside building beautiful although site say keep contact family work via able research visit hike staff friendly restaurant amaze ground nice location met perfectly great nicely furnish room set small bathroom large clean beautifully decorate well breakfast exceptional home make fresh could taste cellar cosy ambience room breakfast location smell smoke inside entrance restaurant dusty everywhere unclean shabby dirty furniture line price stay old couple run place friendly window broken shower service friendly write could thank directly like later spring summer see ground look like bloom one best de duration visit enjoy whose ever company may force enjoy unbearably good hospitality stay one attentively prepared pair marvelous wine host breakfast also superb engage conversation broken nice set friendly staff perfect stay breakfast really poor much n location staff,0.4385
Le Clocher - Le Cercle,9.5,must like sound church nice modern old building toilet extra separate toilet kitchen complete cosy living cosy din table centrally en soap wash water shower get warmer lukewarm difficult find nice place good breakfast town en spacious apartment brand new furniture comfortable bed cleaning vacuum cleaner case satisfied level cleanness,0.3065
Le Clos Des Bansions,9.8,great place lovely host breakfast morning amaze area property also lovely host friendly helpful outstanding comfort welcome help,0.807
Le Coin Cocoon Bis,9.933333333333334,great host perfectly need even bed high chair baby spotlessly clean practical well decorate cosy recommend hope come back apartment basic need want eat much cause pandemic quite nice eat apartment since really nice communication go smoothly beautiful apartment clean cosy need also good location far spa definitely recommend excellent apartment great location u everything know accommodation surround area cosy well equip clean apartment definitely recommend everyone back great location super clean good space four check nothing negative wish could stayed longer apartment modern stylishly furnish well super clean great shower perfect location apartment easy walk distance train station gracious friendly host go great trouble help,0.5835
Le Coin Vert,8.883333333333333,location perfect really close center place super cosy plenty space inside outside easy reach right middle green beautiful neighborhood well close enough old city center perfect group sure right choice get warm night come would nice addition great upstair homeowner helpful sweet roomy house space everyone easy find great location highly recommendable cottage book visit house spacious yet cosy relax spacious garden eat cover terrace sunny day everything extremely clean promptly owner house close center min walk bus stop front house perfect rainy day definitely come back next year spacious comfortable well family friendly home walk distance great site parking everything suggestion would make minor replace broken overall place perfect perfect location minute walk central station felt right home huge property warm cosy enough space fit u comfortably excellent fully kitchen beautifully decorate large living kitchen area love come back weather warmer could make use large garden would recommend large stay may need minor refresh near future whilst generally well quiet bit far easy stroll spacious comfortable cool system size villa friendly easy go awesome place kitchen good outdoor furniture little bit old use already trampolin fun almost whole family well piano nice cosy stylish house felt like home immediately day arrival told u pay cash course say also free cancel end money pay card day book thing felt comfortable well easy pay start look another place besides everything nice spoke host telephone really nice place nice well big family total everything clean cleaner emphatically advise half hour early come back later although say could drop overall house big real warmth table football best thing,0.4335
Le Durbuysien,8.845833333333333,direct het centrum super make lot noise drip noise still cold despite heating toilet button fell wall owner fix drip noise every time owner amaze super friendly always available delicious breakfast chosen time great location private parking room river view spacious table coffee machine restaurant also good food good price perfect escape day covid beautiful town region spacious great river table enjoy take away food perfect location away town walk friendly owner always willing help advice kind give free ride train station nearby town family also good restaurant take away solid breakfast deliver apartment morning new brand new great breakfast door restaurant owner take away dinner eat amaze food location great like little luxury space feel cosy comfortable could use bit soap bathroom particular hand soap use shower wash normal bathroom use minor issue great conveniently comfy bed modern bathroom parking space nice small patio area outside well best location town everything great one downside way thick personal preference course u sleep brought pain neck night sleep without beautiful new clean comfortable bed nice shower location great thing next time bring mattress bit comfortable central location clean parking include overall good value would recommend spending couple night discover area noisy night face river parking lot scream kept awake air condition air circulation clean mattress comfortable big close everything self really hard find sign outside building window restaurant pretty get walk restaurant owner check explain would much convenient sign restaurant font nice bathroom heart private parking behind per week cheap pay per parking rest city car free outside city parking min walk clear reception take u notice go restaurant away ask do incredible stay space big comfortable bed good clean location precise restaurant arrival bit comfortable city center spacy clean comfort nice view river parking front house breakfast do next door bit difficult find check inn address address list actually restaurant location river view great stylish comfortable heart little bed really comfortable great able breakfast next door hotel la morning owner nice helpful u find park advise u eat town gorgeous well worth visit even rain good view clean free car park tiptop good location center friendly host also dutch regard note address restaurant check family different part center think even well give address coffee well though minute walk away good coffee simply fantastic right heart stone throw town walk trail staff friendly bed deluxe quite spacious people highly recommend bed breakfast reception lounge central hall soap wash book correct due covid ate possible restaurant owner good due fact therefore bit location clean friendly breakfast good even without butter available noisy nice give address bar owner difficult find min understand situation price much high quality small minimal well central good breakfast could bar extra payment price would acceptable like private house nicely absolutely central friendly helpful great service,0.357
Le Florentin,9.454166666666667,view road work ongoing friendly staff nice comfortable great breakfast sometimes get crowd breakfast even covid staff utmost make feel ease stayed dinner rain dinner inside extra great kitchen top experience room even extra roof terrace highly excellent location explore area time afterwards situate central square small town restaurant good standard nothing left chance every minute friendly staff clean nice stylish restaurant good super breakfast everything nothing nicely decorate excellent breakfast dinner highly recommendable super nothing really nice staff well family food delivery organize really good perfect place visit region nothing mention spacious stylish comfortable let champagne cool staff go way make stay comfortable even covid place comfort room nothing super staff friendly breakfast diner good private parking restaurant service slow street noise hour disturb town location private secure parking fantastic modern travel explore family charm delightful amaze small peaceful part din superb breakfast best able explore city bit jet lag beautiful garden excellent restaurant staff everything perfect every way restaurant staff kind helpful throughout entire stay highly recommend make reservation restaurant prior one best ever several people turn away every table book even though explore city numerous immediate area hope visit comfortable fine restaurant double payment book correct within hour clean restaurant perfect nothing friendly helpful family run perfect good modern excellent condition breakfast good excellent restaurant helpful owner give light balcony stay time little bit strange really big problem otherwise little complain team great food good bed comfortable safe parking area design nice breakfast good management friendly nothing lovely place stay nothing take note first class every respect one best pleasure stay excellent superb restaurant modern clean spacious hotel right village square free parking parking lot behind,0.489
Le Grenier - Le Cercle,8.0,nice comfortable clean comfortable apartment ideal trip common area quite spacious nice terrace owner arrival let know would arrive told u could pick key restaurant discover key told u wait min still min told u wait another without tell u problem end min yet apparently way communicate wait time time without tell u actually enter professional also could enter apartment get explication also forgot clean oven probably hurry overall reception disappointment apartment beautiful,0.2885
Le Gîte Du Prieuré,9.450000000000001,good friendly place cosy charm kitchen need host welcome easy communicate recommend nothing attractively convert byre original vault comfortable great shower good cooking nearby bus stop travel could welcome give u lot eat drink city beer sample huge selection rue de friendly host clean quiet location near lovely house best owner ever u bottle wine kind helpful stay forgotten mobile apartment kindly sent russia house comfortable great kitchen fire place lovely peaceful place would like return usually like spend time rating however place left great memory feel necessary share view one bed house beautifully decorate bed extremely comfortable host nice even give free bottle red wine amaze one best place ever stayed definitely recommend anyone near old house amazingly beautiful comfortable kitchen well feel home owner even prepared bottle wine gift excellent sure come back family perhaps shampoo shower gel would good like leave lovely lady huge bonus u speak convert barn beautifully cosy warm bed super comfortable shower superb felt completely two night mid winter stay stay longer excellent welcome owner even though cross u fact part garden use really private beside parking lot big garden one view open u robot mower cut grass told see already short grass cut extra short bathroom bedroom close close real hard lot noise woke yar old daughter quite chilly even warm weather due thick due thick also quite dark house fit young delicate stuff open cabinet easy baby grasp break put everything high reach high chair u use lot ready use kitchen spacious house garden able use village really quiet great shower tasty bottle wine give u host upon arrival warm welcome host nothing location exposure little thing shampoo bathroom liquid soap great place stay really design hospitality comfortable bed sofa bed,0.448
Le Jardin du bord de Meuse,7.8,small bed night restaurant restaurant neither u like type food eat room bedding smell faintly cigarette smoke room clean heating efficient bed comfortable shower quite good choice rain ordinary one rent disabled access mother clearly make remove smell totally successful time also difficult wheel mother around good beautifully give u warm welcome comfortable stay well good breakfast location next river meuse pleasant good restaurant attach get lot money access acceptable ideal disabled people bed frame old carpet dirty radiator wood bathroom stank bleach also feel dirty time window broken glass open properly overall happy stay staff lovely helpful plus food delicious restaurant excellent food good menu selection staff spoke friendly helpful accommodate problem bed considerable dip middle overnight stop journey home set back road town garden ran river quiet plenty parking restaurant site room really nice river well clean good breakfast staff met really helpful sound bed breakfast hotel place like horror house outside cool inside everything good difficult find dark sign lit restaurant one good selection restaurant site real bonus wide choice food tasty heating work keep warm cold winter night good everything perfect everything perfect reception service welcome helpful thank early check welcome nice good food would highly recommend radiator fell wall leg another one bed full handle bathroom come breakfast worth money,0.3825
Le Papillon d'or,9.258333333333333,heating bathroom quite cold comfortable bed cosy close nice around area super cute dog must include price breakfast read small print check narrow window want check prepare pay extra like rip especially give code lock front door thing host need fact send like many good value money impeccably clean nice everything perfect beautiful place nice hospitable comfortable vacation glad come back also lovely friendly dog met u every even morning far restaurant car problem host living house cozy clean everything lot breakfast silent near motorway clean lovely welcome house well decorate breakfast extra money worth wife next time travel get meal friendly lovely country location clean stay nothing criticize breakfast best breakfast include fruit fresh bread meat cheese nice cosy comfortable slept wonderfully really quiet shower great nice breakfast good price owner give u warm welcome highly street difficulty property stop local business able find hostess fantastic moment carry two heavy upstairs instant connection felt coffee patio even great conversation breakfast wonderful could enough u first place stayed next morning left regret catch name plan property directly find thank properly room noise isolation quite poor nice atmosphere good service lovely place countryside huge garden quiet location near ideal would like rest charge although bathroom fantastic would welcome hostess great breakfast poster lovely nothing dislike good breakfast plenty choice friendly host comfortable bed interest memorable confine upstairs doe suit whereas roam free nothing everything well car get want shop eat one look map tell well ample parking space house quiet side street nothing clean quiet comfortable nice hot comfy bed nothing quiet well set country lovely thin narrow bed parking wi fi wonderful bathroom good view nature kind landlord check perhaps distance much issue car sensible would make error check time check time think prefer later turn check time husband let comfortable upper bed lounge grateful ready shower technically could additional fee even meal return house excellent night rest comfortable bed breakfast excellent continental style cheese great coffee easy journey channel left make good time return ferry transfer departure home still light mid southern great country transit se next time stay longer explore area fuel cheap nearby nice room breakfast include environment,0.4295
Le Pré-Chet,9.9,nothing location view river perfect sit window watch relax studio efficient comfortable cozy manner host lady thought everything salt tea coffee useful information day emergency studio adjacent beautiful house available address question might stay small town charm grocery store bakery pub pizzeria make beautiful highly recommend place romantic getaway mine lovely location studio everything need well charm tiny village meuse river view absolutely lovely studio easily bike walk around without take car host kind always available go back sure nothing studio apartment one beautiful river meuse panoramic view apartment beautiful studio well amino stay apartment accessible separate entrance via garage studio st floor access via spiral bit difficult people mobility apartment speak good best host far ever friendly helpful provide u bus card go told best way car take u via hilly path via rue de find bit tricky told u go directly u motorway smoothly short really like property would like go back future location perfect situate right middle village front river beautiful place kind friendly helpful people great location right river bike path comfortable well bike storage parking perfect enjoy morning coffee lovely view nice clean studio beautiful view river hostess friendly hospitable everything perfect,0.46349999999999997
Le Relais du Moulin,9.214285714285714,tip top toilet shower bedroom problem u kind nice apartment well good breakfast full door toilet bath unit quiet good roomy nice staff separate bathroom shower toilet bedroom good like little privacy owner wait u countryside friendly welcome able park lock barn owner even push bike around upstairs seat area table outside balcony across countryside jet shower substantial continental breakfast bar available wine pleasant stay friendly helpful staff excellent breakfast good location pet friendly odd accommodation expose toilet bedroom strange shower contraption discover child charge arrival despite book decent continental breakfast nice terrace excellent small restaurant excellent breakfast friendly host,0.417
Le Relais du Randonneur 1,8.5,well comfort available bit outdated kitchen living triple small ideal place start walk start practically property connection house garden bit weird connection via living kitchen upstairs bedroom big issue convenient small still need fully equip kitchen toilet paper bathroom good location han la large parking front house garden friendly host clean sauna comfortable nobody slept well instruction friendly tone make u feel welcome really hot tub host communicative lead stay give u privacy whilst though would readily available amaze spacious perfect,0.33699999999999997
Le Rusticka,6.15,didnt like way host checked everything leave everything like un trust worthy female age even checked uncalled could left without say location great table kitchen clean lot old pay extra shampoo old dirty forget shampoo location good close beach beautiful well kitchen need,0.16499999999999998
Le Studio de Christine,9.15,good location cosy spacious kind hostess bathroom bedroom heart city fantastic location host extremely accommodate apartment quiet comfortable good bathroom large kitchen area lovely town much offer property location fantastic location noisy madam helpful u bring car parking place bring luggage everything apartment city hospitality kindness felt like home apartment city big enough accommodate people two two specious bedroom apartment clean kitchen fully spend pleasant time central easy parking location helpful easy check thanks amaze location literally right lovely back street lovely super helpful kind old house location excellent perfect short stay friendly comfortable stay amaze location,0.5535000000000001
Le Temps de Livresse,9.559999999999999,exceptionable place king size master bedroom central point explore surround extremely quiet come back place simply perfect nothing think different place gem fantastic hostess see put lot design de loft cosy extremely well everything outstanding comfort sofa amaze selection personal apple juice produce locally mention great view upper floor definitely back place really comfy super well decorate breakfast amaze good host nothing clean modern light bright comfortable comfy bed fantastic shower everything provide could need kitchen ample parking nice quiet location rental right start surround would perfect supplement cozy place furnish heart perfectly want close local bike run around trouble center region make bike trip wonderful thanks perfect host,0.4285
Le Valdine,9.799999999999999,thing miss dishwasher least rack dry everything else provide area quite calm felt bit isolated great host house everything one would need even bowl cushion dog also could regulate temperature house nice warm area calm garden easily accessible close around could let dog without worry wander street de contact situation host friendly even little language barrier place exceptionally clean use one night however would happy stay week amaze bungalow wonderful friendly host nothing excellent house beautiful surroundings nearby affect privacy perfectly calm quiet landlady brilliant sorry stay one night detour trip rather one week holiday explore beautiful valley host met u late arrival thank lovely bungalow lot space comfortable quick stop journey lovely make feel home night,0.3325
Le bordon,9.285714285714286,news amuse available mattress great comfy bed make sound every single move fabulous location owner cleanliness excellent location friendly everything bathroom breakfast talk owner one best book place rest nice breakfast location amaze calm peaceful neighborhood scenic view friendly gentle breakfast fresh organic delicious get pay good value money forget take excellent stay bed breakfast friendly host good breakfast good value money host friendly flexible large window large bathroom toilet separate nice breakfast,0.5805
Le dernier métro,8.933333333333334,breakfast one morning friendly make u feel owner interest guy care great breakfast every morning relaxed outspoken easy go great care traveller need cosy place part plenty along easy access city need aware fact place also din area office host kind good location parking free night front door host also another parking spot bit away location interaction host nice interest chat next good nice breakfast lovely stay lovely host breakfast plenty slept like two parking next door around corner perfect thing toilet outside thats local thing host friendly always helpful nice person flexible breakfast time,0.519
Le gîte Martin,8.666666666666666,book one night hindsight think advisable beautiful quiet environment clean house everything could possible need friendly hostess host modern well thought space outside house bit small still enough well well nice balcony onto nature really nice small chalet outside bike take u back chalet bit location quiet en surround chalet small everything think large balcony parasol keep sun well really kind everything,0.35
Le p'tit gîte d'Enhet,9.633333333333333,calm peaceful place completely disconnect really make feel home also perfect location discover surroundings house everything need stay nice responsive helpful area comfortable apartment fully kitchen barbecue lot super friendly hostess family accommodate welcome cozy little place stay active weekend cold warm problem well cook listen radio watch read happy find pleasant host low ceiling head stand straight everywhere although two door limited privacy shower head manually stand shower sit hot shower water limited shower even morning work best location pretty heater work fast nice host friendly good coffee host friendly flexible,0.4475
"Le pré en bulles gîte et restaurant ,produits locaux à Labuissière",8.9,excellent lot space get book specially related wellness kitchen clean however lay bed see towards window bathroom see lot mould kind bad mount high sometimes difficult cover let sunny want light ling perfect host really nice helpful location perfect spend quality time family need present site homemade fresh juice breakfast nice place visit specially get pool play outside lot stuff nice property host lovely lady,0.4245
Le saxo cuivré,9.475,perfect like always perfect love place always back nothing like everything perfect super would oven kitchen perfect location view cozy clean apartment perfect nothing would dislike perfect location availability kindness owner comfort studio view river cliff everything nice cosy everything perfect clean apartment beauty area amaze didnt like however aware apartment top floor elevator workout every time want leave return day th floor narrow staircase viva style fit year old doable town exceptional view meuse surroundings citadel cathedral close unfortunately due corona lovely walk around nothing beautiful apartment amaze location stun every window place well comfortable easy parking street outside front door easy communication host easy check code absolutely beautiful town wonderful close walk distance wonderful time thank everything good apartment top floor elevator steep keep mind lot luggage place immensely exclude nice stay elevator location coz center coz summer bathroom also clean new main anyone sofa bed light early morning pleasant purpose bed comfortable view superb get amaze obviously climb fine even baby great top floor great location beautiful clean apartment easy self check nothing great view nice apartment dishwasher could handy wash cause people u wash like people u smoke apartment smell event still smell even ash couch location definitely amaze view apartment central close basically everything thing good staircase bit tight everything beautiful apartment view location especially view river citadel amaze view nothing everything steep fantastic location great apartment super spectacular view small parking full luggage coffee machine broken great view great room excellent beautiful perfectly apartment extremely clean stun view river would definitely come narrow floor elevator steep would suit everyone bright early morning without people third floor could hard would help one big knife kitchen easy check schedule great good location good set small family great shower good water pressure comfortable temperature,0.44699999999999995
Les Bambous,9.0,everything perfectly organize great house great location great host nothing think really pick something would lack shampoo shower gel holder shower really everything could possibly need kitchen well huge refrigerator coffee maker bread toaster dish washer plenty space never felt cramped stayed dog really spare double bathroom nice well go location min foot town center never noise traffic anything usually much stay accommodation kind guy could relax day end,0.33449999999999996
Les Glaneuses,9.316666666666666,nothing nice comfortable bedroom connect sit area small super clean comfortable private bathroom across corridor beautiful villa owner friendly royal breakfast handmade delicious enjoyable stay stay house guest charm comfortable nice helpful place bike forgotten charger problem bed bit small bathroom attach amaze breakfast staff super friendly bathroom outside problem location perfect clean big comfortable private parking tasty homemade breakfast pleasant speak host set countryside away main road delicious breakfast host go beyond,0.3165
